age,default,housing,loan,contact,month,day_of_week,duration,campaign,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,marital_married,marital_single,marital_unknown,job_encoded,education_encoded,poutcome_encoded,was_previously_contacted,true_label,predicted
51,0.0,0.0,1.0,1,11,2,118,2,1,-0.1,93.2,-42.0,4.153,5195.8,True,False,False,4.0,4,0,0,0,1
28,0.0,1.0,0.0,1,7,1,153,2,0,1.4,93.918,-42.7,4.96,5228.1,True,False,False,7.0,3,1,0,0,1
57,0.0,0.0,0.0,0,7,4,487,9,0,1.4,93.918,-42.7,4.958,5228.1,True,False,False,4.0,4,1,0,0,1
40,0.0,0.0,1.0,0,5,3,502,1,0,1.1,93.994,-36.4,4.858,5191.0,False,True,False,2.0,6,1,0,0,1
50,0.0,1.0,0.0,0,5,4,135,2,0,1.1,93.994,-36.4,4.855,5191.0,True,False,False,3.0,3,1,0,0,1
29,0.0,1.0,0.0,1,8,3,243,1,0,1.4,93.444,-36.1,4.964,5228.1,False,True,False,4.0,6,1,0,0,1
45,0.0,0.0,0.0,0,5,3,111,5,0,1.1,93.994,-36.4,4.858,5191.0,False,False,False,4.0,4,1,0,0,1
50,0.0,1.0,0.0,1,8,2,23,9,0,1.4,93.444,-36.1,4.965,5228.1,False,False,False,4.0,6,1,0,0,1
21,0.0,1.0,0.0,1,6,2,106,1,0,-2.9,92.963,-40.8,1.262,5076.2,False,True,False,8.0,6,1,0,0,1
44,0.0,1.0,0.0,0,5,1,181,1,0,1.1,93.994,-36.4,4.857,5191.0,True,False,False,3.0,1,1,0,0,1
36,0.0,0.0,1.0,0,6,5,164,3,0,1.4,94.465,-41.8,4.967,5228.1,True,False,False,3.0,4,1,0,0,1
26,0.0,0.0,0.0,1,8,4,99,1,1,-2.9,92.201,-31.4,0.851,5076.2,False,True,False,4.0,6,0,0,0,1
36,0.0,0.0,0.0,1,11,2,75,2,0,-0.1,93.2,-42.0,4.153,5195.8,False,False,False,8.0,5,1,0,0,1
34,0.0,0.0,0.0,0,5,1,97,3,0,1.1,93.994,-36.4,4.857,5191.0,True,False,False,4.0,4,1,0,0,1
56,0.0,0.0,0.0,1,8,4,97,2,0,1.4,93.444,-36.1,4.963,5228.1,True,False,False,9.0,1,1,0,0,1
39,0.0,1.0,0.0,0,5,3,177,2,0,1.1,93.994,-36.4,4.857,5191.0,True,False,False,5.0,1,1,0,0,1
33,0.0,1.0,0.0,1,11,4,8,6,0,-0.1,93.2,-42.0,4.076,5195.8,False,True,False,8.0,5,1,0,0,1
39,0.0,1.0,0.0,0,5,5,435,1,0,1.1,93.994,-36.4,4.864,5191.0,True,False,False,7.0,5,1,0,0,1
39,0.0,0.0,0.0,1,4,4,370,1,1,-1.8,93.075,-47.1,1.41,5099.1,False,True,False,8.0,6,0,0,0,1
33,0.0,1.0,0.0,1,6,2,64,1,0,-2.9,92.963,-40.8,1.262,5076.2,True,False,False,4.0,6,1,0,0,1
44,0.0,1.0,1.0,1,11,5,36,2,0,-0.1,93.2,-42.0,4.021,5195.8,True,False,False,3.0,2,1,0,0,1
35,0.0,1.0,0.0,0,6,4,107,1,0,1.4,94.465,-41.8,4.958,5228.1,True,False,False,4.0,4,1,0,0,1
57,0.0,1.0,0.0,0,7,2,184,2,0,1.4,93.918,-42.7,4.961,5228.1,False,False,False,4.0,4,1,0,0,1
33,0.0,1.0,1.0,1,8,5,78,1,0,1.4,93.444,-36.1,4.964,5228.1,True,False,False,1.0,6,1,0,0,1
35,0.0,0.0,1.0,1,11,1,214,1,0,-0.1,93.2,-42.0,4.191,5195.8,False,True,False,8.0,6,1,0,0,1
48,0.0,0.0,0.0,0,5,2,82,1,0,1.1,93.994,-36.4,4.856,5191.0,True,False,False,4.0,4,1,0,0,1
34,0.0,0.0,0.0,1,8,3,358,3,0,1.4,93.444,-36.1,4.964,5228.1,True,False,False,4.0,6,1,0,0,1
32,0.0,1.0,0.0,0,6,3,52,1,0,1.4,94.465,-41.8,4.864,5228.1,True,False,False,2.0,6,1,0,0,1
29,0.0,0.0,0.0,0,5,4,297,1,0,1.1,93.994,-36.4,4.86,5191.0,False,True,False,1.0,6,1,0,0,1
46,0.0,1.0,0.0,1,8,4,140,3,0,1.4,93.444,-36.1,4.963,5228.1,True,False,False,5.0,6,1,0,0,1
25,0.0,0.0,0.0,0,11,2,345,2,0,-3.4,92.649,-30.1,0.715,5017.5,False,True,False,0.0,4,1,0,0,1
49,0.0,1.0,1.0,1,7,2,212,17,0,1.4,93.918,-42.7,4.961,5228.1,True,False,False,1.0,1,1,0,0,1
45,0.0,1.0,0.0,1,7,1,98,3,0,1.4,93.918,-42.7,4.96,5228.1,True,False,False,3.0,1,1,0,0,1
37,0.0,0.0,0.0,0,5,4,149,1,1,-1.8,92.893,-46.2,1.327,5099.1,False,True,False,0.0,6,0,0,0,1
43,0.0,1.0,1.0,1,7,3,595,1,0,1.4,93.918,-42.7,4.963,5228.1,True,False,False,8.0,-1,1,0,0,1
41,0.0,1.0,0.0,1,7,1,1103,3,0,1.4,93.918,-42.7,4.96,5228.1,True,False,False,3.0,1,1,0,0,1
53,0.0,1.0,0.0,1,8,5,47,2,0,1.4,93.444,-36.1,4.963,5228.1,True,False,False,5.0,6,1,0,0,1
34,0.0,1.0,0.0,1,8,5,644,8,0,1.4,93.444,-36.1,4.964,5228.1,False,False,False,7.0,5,1,0,0,1
36,0.0,1.0,1.0,1,5,1,47,4,0,-1.8,92.893,-46.2,1.244,5099.1,True,False,False,4.0,4,1,0,0,1
33,0.0,1.0,0.0,1,8,4,240,2,0,-2.9,92.201,-31.4,0.873,5076.2,True,False,False,4.0,4,1,0,0,1
36,0.0,0.0,0.0,1,8,3,142,1,0,1.4,93.444,-36.1,4.965,5228.1,False,True,False,4.0,6,1,0,0,1
45,0.0,0.0,0.0,0,5,1,249,4,0,1.1,93.994,-36.4,4.857,5191.0,True,False,False,6.0,3,1,0,0,1
30,0.0,0.0,0.0,1,8,4,122,5,0,1.4,93.444,-36.1,4.968,5228.1,False,True,False,4.0,6,1,0,0,1
41,0.0,0.0,0.0,1,4,2,219,1,0,-1.8,93.075,-47.1,1.405,5099.1,True,False,False,7.0,6,1,0,0,1
28,0.0,1.0,0.0,1,8,1,226,3,1,-1.7,94.027,-38.3,0.898,4991.6,True,False,False,4.0,6,0,0,0,1
46,0.0,0.0,0.0,1,8,3,151,1,0,1.4,93.444,-36.1,4.965,5228.1,True,False,False,3.0,2,1,0,0,1
37,0.0,0.0,1.0,1,7,3,245,1,0,1.4,93.918,-42.7,4.963,5228.1,False,False,False,6.0,4,1,0,0,1
36,0.0,0.0,0.0,0,5,3,179,2,0,1.1,93.994,-36.4,4.856,5191.0,False,False,False,2.0,3,1,0,0,1
52,0.0,1.0,0.0,0,5,2,342,4,0,1.1,93.994,-36.4,4.857,5191.0,False,False,False,8.0,6,1,0,0,1
45,0.0,1.0,0.0,0,6,2,157,2,0,1.4,94.465,-41.8,4.864,5228.1,False,False,False,7.0,5,1,0,0,1
31,0.0,1.0,1.0,1,8,1,67,2,0,1.4,93.444,-36.1,4.963,5228.1,True,False,False,7.0,5,1,0,0,1
55,0.0,0.0,0.0,0,7,3,117,4,0,1.4,93.918,-42.7,4.963,5228.1,False,False,False,6.0,5,1,0,0,1
39,0.0,0.0,0.0,1,7,3,102,1,0,1.4,93.918,-42.7,4.962,5228.1,True,False,False,2.0,1,1,0,0,1
34,0.0,1.0,0.0,1,7,2,288,1,0,1.4,93.918,-42.7,4.962,5228.1,False,True,False,8.0,-1,1,0,0,1
29,0.0,0.0,0.0,1,11,5,100,1,0,-0.1,93.2,-42.0,4.021,5195.8,False,True,False,6.0,1,1,0,0,1
35,0.0,0.0,0.0,1,8,1,83,7,0,1.4,93.444,-36.1,4.965,5228.1,False,False,False,8.0,6,1,0,0,1
32,0.0,1.0,0.0,0,11,2,162,2,0,-0.1,93.2,-42.0,4.153,5195.8,True,False,False,4.0,2,1,0,0,1
40,0.0,0.0,0.0,0,7,5,304,3,0,1.4,93.918,-42.7,4.959,5228.1,True,False,False,3.0,3,1,0,0,1
29,0.0,0.0,0.0,1,5,5,113,4,0,-1.8,92.893,-46.2,1.25,5099.1,False,True,False,4.0,4,1,0,0,1
38,0.0,0.0,0.0,0,6,1,96,10,0,1.4,94.465,-41.8,4.961,5228.1,True,False,False,5.0,6,1,0,0,1
55,0.0,1.0,0.0,1,4,3,171,2,0,-1.8,93.075,-47.1,1.415,5099.1,False,True,False,3.0,1,1,0,0,1
41,0.0,0.0,0.0,1,7,3,364,1,0,1.4,93.918,-42.7,4.962,5228.1,False,False,False,4.0,4,1,0,0,1
29,0.0,1.0,1.0,0,5,4,118,4,0,1.1,93.994,-36.4,4.86,5191.0,False,True,False,7.0,5,1,0,0,1
33,0.0,1.0,0.0,1,5,4,320,1,0,-1.8,92.893,-46.2,1.327,5099.1,False,True,False,4.0,6,1,0,0,1
39,0.0,0.0,0.0,1,5,5,180,2,0,-1.8,92.893,-46.2,1.313,5099.1,True,False,False,3.0,1,1,0,0,1
40,0.0,0.0,1.0,1,7,2,630,1,0,1.4,93.918,-42.7,4.961,5228.1,True,False,False,8.0,6,1,0,0,1
36,0.0,0.0,1.0,1,5,3,36,2,0,-1.8,92.893,-46.2,1.281,5099.1,True,False,False,4.0,3,1,0,0,1
38,0.0,0.0,0.0,0,7,3,32,3,0,1.4,93.918,-42.7,4.956,5228.1,True,False,False,3.0,3,1,0,0,1
31,0.0,1.0,0.0,1,8,4,161,3,0,1.4,93.444,-36.1,4.963,5228.1,False,True,False,7.0,5,1,0,0,1
34,0.0,1.0,0.0,1,11,1,92,1,0,-0.1,93.2,-42.0,4.191,5195.8,True,False,False,4.0,6,1,0,0,1
34,0.0,0.0,0.0,1,8,1,262,3,0,1.4,93.444,-36.1,4.965,5228.1,False,True,False,7.0,6,1,0,0,1
35,0.0,1.0,0.0,0,5,4,12,5,0,-1.8,92.893,-46.2,1.266,5099.1,True,False,False,6.0,5,1,0,0,1
33,0.0,0.0,0.0,1,8,5,99,1,2,-2.9,92.201,-31.4,0.881,5076.2,True,False,False,3.0,3,0,0,0,1
32,0.0,1.0,0.0,1,5,2,361,2,0,-1.8,92.893,-46.2,1.291,5099.1,False,True,False,7.0,4,1,0,0,1
52,0.0,1.0,0.0,1,8,4,31,9,0,1.4,93.444,-36.1,4.962,5228.1,True,False,False,7.0,5,1,0,0,1
47,0.0,1.0,0.0,0,5,4,54,1,0,1.1,93.994,-36.4,4.86,5191.0,False,True,False,3.0,3,1,0,0,1
24,0.0,1.0,0.0,0,4,1,86,1,0,-1.8,93.075,-47.1,1.466,5099.1,False,True,False,4.0,6,1,0,0,1
45,0.0,1.0,1.0,1,4,5,362,1,2,-1.8,93.075,-47.1,1.405,5099.1,True,False,False,8.0,6,0,0,0,1
32,0.0,1.0,1.0,1,11,5,64,6,0,-0.1,93.2,-42.0,4.021,5195.8,False,True,False,6.0,4,1,0,0,1
34,0.0,1.0,0.0,1,7,5,133,2,0,1.4,93.918,-42.7,4.962,5228.1,True,False,False,7.0,6,1,0,0,1
57,0.0,1.0,1.0,1,11,5,22,2,1,-0.1,93.2,-42.0,4.021,5195.8,True,False,False,8.0,6,0,0,0,1
46,0.0,1.0,0.0,1,8,3,311,5,0,1.4,93.444,-36.1,4.967,5228.1,False,True,False,4.0,6,1,0,0,1
29,0.0,1.0,1.0,1,8,4,150,1,0,1.4,93.444,-36.1,4.968,5228.1,False,True,False,4.0,4,1,0,0,1
33,0.0,0.0,1.0,1,8,3,212,1,0,1.4,93.444,-36.1,4.967,5228.1,True,False,False,7.0,4,1,0,0,1
43,0.0,1.0,0.0,1,11,4,177,1,1,-3.4,92.649,-30.1,0.714,5017.5,True,False,False,8.0,4,0,0,0,1
43,0.0,0.0,0.0,1,7,5,297,2,0,1.4,93.918,-42.7,4.957,5228.1,True,False,False,3.0,4,1,0,0,1
42,0.0,1.0,0.0,1,8,3,685,2,0,1.4,93.444,-36.1,4.967,5228.1,True,False,False,7.0,5,1,0,0,1
40,0.0,1.0,0.0,0,5,1,683,2,0,1.1,93.994,-36.4,4.857,5191.0,True,False,False,4.0,3,1,0,0,1
40,0.0,1.0,0.0,1,7,3,448,2,0,1.4,93.918,-42.7,4.963,5228.1,True,False,False,6.0,1,1,0,0,1
45,0.0,1.0,0.0,1,11,3,359,1,0,-3.4,92.649,-30.1,0.715,5017.5,True,False,False,7.0,6,1,0,0,1
36,0.0,1.0,0.0,1,11,3,37,2,0,-0.1,93.2,-42.0,4.12,5195.8,True,False,False,4.0,6,1,0,0,1
52,0.0,1.0,0.0,0,5,3,370,1,0,1.1,93.994,-36.4,4.858,5191.0,True,False,False,4.0,6,1,0,0,1
35,0.0,1.0,1.0,1,7,5,772,1,0,1.4,93.918,-42.7,4.963,5228.1,True,False,False,8.0,6,1,0,0,1
41,0.0,1.0,0.0,0,11,1,184,4,0,-0.1,93.2,-42.0,4.191,5195.8,True,False,False,3.0,3,1,0,0,1
26,0.0,1.0,0.0,0,6,3,106,1,0,1.4,94.465,-41.8,4.864,5228.1,True,False,False,5.0,6,1,0,0,1
34,0.0,0.0,0.0,1,11,4,1256,1,0,-0.1,93.2,-42.0,4.076,5195.8,True,False,False,8.0,6,1,0,0,1
35,0.0,1.0,0.0,0,7,4,268,5,0,1.4,93.918,-42.7,4.958,5228.1,True,False,False,3.0,3,1,0,0,1
50,0.0,1.0,0.0,1,8,4,20,12,0,1.4,93.444,-36.1,4.962,5228.1,True,False,False,2.0,3,1,0,0,1
47,0.0,1.0,0.0,1,7,2,194,3,0,1.4,93.918,-42.7,4.962,5228.1,True,False,False,4.0,6,1,0,0,1
28,0.0,0.0,0.0,0,6,3,466,2,0,1.4,94.465,-41.8,4.962,5228.1,False,True,False,8.0,3,1,0,0,1
43,0.0,1.0,0.0,1,7,4,172,3,0,1.4,93.918,-42.7,4.962,5228.1,True,False,False,3.0,-1,1,0,0,1
42,0.0,0.0,0.0,0,5,3,126,1,0,1.1,93.994,-36.4,4.856,5191.0,False,True,False,4.0,-1,1,0,0,1
49,0.0,1.0,0.0,1,5,3,491,2,0,-1.8,92.893,-46.2,1.281,5099.1,True,False,False,6.0,1,1,0,0,1
58,0.0,0.0,0.0,1,7,1,257,6,0,1.4,93.918,-42.7,4.962,5228.1,True,False,False,4.0,6,1,0,0,1
54,0.0,1.0,0.0,0,5,3,464,1,0,1.1,93.994,-36.4,4.856,5191.0,True,False,False,7.0,6,1,0,0,1
30,0.0,1.0,0.0,1,5,4,15,11,1,-1.8,92.893,-46.2,1.266,5099.1,True,False,False,3.0,3,0,0,0,1
39,0.0,0.0,0.0,1,11,1,148,1,1,-1.1,94.767,-50.8,1.05,4963.6,True,False,False,4.0,4,0,0,0,1
30,0.0,1.0,0.0,1,11,4,48,2,0,-0.1,93.2,-42.0,4.076,5195.8,False,False,False,4.0,4,1,0,0,1
47,0.0,0.0,0.0,0,6,5,134,1,0,1.4,94.465,-41.8,4.959,5228.1,True,False,False,4.0,6,1,0,0,1
36,0.0,0.0,0.0,1,5,2,246,1,1,-1.8,92.893,-46.2,1.344,5099.1,True,False,False,3.0,1,0,0,0,1
53,0.0,1.0,0.0,1,8,5,91,10,0,1.4,93.444,-36.1,4.964,5228.1,False,False,False,4.0,6,1,0,0,1
52,0.0,0.0,0.0,0,5,1,88,35,0,1.1,93.994,-36.4,4.858,5191.0,True,False,False,8.0,1,1,0,0,1
48,0.0,1.0,0.0,1,8,5,112,2,0,1.4,93.444,-36.1,4.964,5228.1,True,False,False,7.0,6,1,0,0,1
55,0.0,1.0,1.0,0,11,5,54,4,0,-0.1,93.2,-42.0,4.021,5195.8,False,True,False,7.0,5,1,0,0,1
55,0.0,0.0,0.0,1,11,3,108,4,1,-0.1,93.2,-42.0,4.12,5195.8,True,False,False,8.0,6,0,0,0,1
33,0.0,1.0,0.0,1,5,4,375,1,0,-1.8,92.893,-46.2,1.327,5099.1,True,False,False,3.0,2,1,0,0,1
35,0.0,1.0,0.0,0,5,4,99,1,0,1.1,93.994,-36.4,4.86,5191.0,False,True,False,3.0,5,1,0,0,1
38,0.0,0.0,0.0,0,6,1,144,2,0,1.4,94.465,-41.8,4.865,5228.1,True,False,False,3.0,2,1,0,0,1
35,0.0,1.0,0.0,1,7,2,157,8,0,1.4,93.918,-42.7,4.962,5228.1,True,False,False,7.0,5,1,0,0,1
33,0.0,0.0,0.0,1,8,3,787,9,0,1.4,93.444,-36.1,4.964,5228.1,True,False,False,4.0,6,1,0,0,1
53,0.0,1.0,0.0,1,5,5,133,1,0,-1.8,92.893,-46.2,1.25,5099.1,True,False,False,4.0,2,1,0,0,1
70,0.0,1.0,0.0,0,4,2,268,2,1,-1.8,93.749,-34.6,0.642,5008.7,True,False,False,9.0,1,0,0,0,1
32,0.0,0.0,0.0,0,5,3,293,2,0,1.1,93.994,-36.4,4.858,5191.0,True,False,False,7.0,5,1,0,0,1
41,0.0,1.0,0.0,0,5,4,471,1,0,1.1,93.994,-36.4,4.86,5191.0,True,False,False,4.0,4,1,0,0,1
29,0.0,1.0,0.0,0,5,4,133,2,0,1.1,93.994,-36.4,4.855,5191.0,False,True,False,3.0,4,1,0,0,1
37,0.0,1.0,0.0,0,5,5,320,2,0,1.1,93.994,-36.4,4.859,5191.0,False,True,False,4.0,3,1,0,0,1
41,0.0,1.0,0.0,1,5,1,295,1,0,-1.8,92.893,-46.2,1.244,5099.1,True,False,False,3.0,3,1,0,0,1
34,0.0,1.0,0.0,1,7,3,99,5,0,1.4,93.918,-42.7,4.962,5228.1,True,False,False,7.0,5,1,0,0,1
39,0.0,1.0,0.0,1,5,1,333,1,0,-1.8,92.893,-46.2,1.299,5099.1,False,True,False,3.0,3,1,0,0,1
50,0.0,0.0,0.0,1,8,1,104,1,0,1.4,93.444,-36.1,4.965,5228.1,True,False,False,4.0,4,1,0,0,1
38,0.0,0.0,0.0,0,5,4,514,3,0,1.1,93.994,-36.4,4.86,5191.0,True,False,False,7.0,3,1,0,0,1
37,0.0,0.0,0.0,1,11,3,184,4,0,-0.1,93.2,-42.0,4.12,5195.8,True,False,False,6.0,6,1,0,0,1
54,0.0,1.0,1.0,1,11,3,133,2,0,-0.1,93.2,-42.0,4.12,5195.8,True,False,False,2.0,3,1,0,0,1
50,0.0,1.0,0.0,0,8,4,192,1,0,1.4,93.444,-36.1,4.962,5228.1,True,False,False,1.0,3,1,0,0,1
36,0.0,1.0,0.0,1,5,3,66,4,0,-1.8,92.893,-46.2,1.281,5099.1,False,True,False,4.0,4,1,0,0,1
46,0.0,0.0,0.0,1,8,4,119,3,0,1.4,93.444,-36.1,4.968,5228.1,False,True,False,7.0,6,1,0,0,1
31,0.0,1.0,0.0,1,5,4,222,1,0,-1.8,92.893,-46.2,1.266,5099.1,True,False,False,3.0,3,1,0,0,1
36,0.0,0.0,0.0,0,5,2,127,1,0,1.1,93.994,-36.4,4.856,5191.0,True,False,False,3.0,-1,1,0,0,1
34,0.0,0.0,0.0,0,5,2,95,3,0,1.1,93.994,-36.4,4.856,5191.0,True,False,False,3.0,3,1,0,0,1
49,0.0,1.0,1.0,1,5,4,197,3,0,-1.8,92.893,-46.2,1.266,5099.1,True,False,False,6.0,6,1,0,0,1
42,0.0,1.0,0.0,1,4,2,251,1,0,-1.8,93.075,-47.1,1.423,5099.1,False,True,False,4.0,5,1,0,0,1
22,0.0,1.0,0.0,1,7,1,79,3,0,1.4,93.918,-42.7,4.962,5228.1,False,True,False,3.0,3,1,0,0,1
27,0.0,1.0,0.0,1,5,3,282,1,1,-1.8,92.893,-46.2,1.281,5099.1,False,True,False,3.0,3,0,0,0,1
51,0.0,0.0,0.0,1,10,2,626,1,1,-3.4,92.431,-26.9,0.737,5017.5,True,False,False,6.0,1,0,0,0,1
32,0.0,0.0,0.0,1,5,3,248,2,0,-1.8,92.893,-46.2,1.281,5099.1,False,True,False,4.0,4,1,0,0,1
40,0.0,0.0,0.0,1,11,1,550,1,0,-0.1,93.2,-42.0,4.191,5195.8,True,False,False,7.0,5,1,0,0,1
30,0.0,1.0,0.0,1,5,5,169,2,1,-1.8,92.893,-46.2,1.25,5099.1,False,True,False,3.0,3,0,0,0,1
37,0.0,0.0,0.0,1,11,4,171,2,1,-0.1,93.2,-42.0,4.076,5195.8,True,False,False,8.0,-1,0,0,0,1
48,0.0,1.0,0.0,1,8,5,192,3,0,1.4,93.444,-36.1,4.964,5228.1,True,False,False,3.0,3,1,0,0,1
36,0.0,1.0,0.0,0,6,5,19,11,0,1.4,94.465,-41.8,4.959,5228.1,True,False,False,2.0,4,1,0,0,1
52,0.0,1.0,0.0,0,5,4,152,1,0,1.1,93.994,-36.4,4.86,5191.0,True,False,False,4.0,2,1,0,0,1
45,0.0,1.0,0.0,0,6,2,118,7,0,1.4,94.465,-41.8,4.864,5228.1,True,False,False,4.0,4,1,0,0,1
37,0.0,1.0,0.0,0,5,4,105,3,0,1.1,93.994,-36.4,4.86,5191.0,False,True,False,3.0,5,1,0,0,1
26,0.0,0.0,0.0,0,6,5,363,1,0,1.4,94.465,-41.8,4.967,5228.1,False,True,False,4.0,4,1,0,0,1
33,0.0,0.0,0.0,1,8,4,126,2,0,1.4,93.444,-36.1,4.962,5228.1,False,True,False,1.0,6,1,0,0,1
28,0.0,0.0,0.0,0,6,1,689,3,0,1.4,94.465,-41.8,4.865,5228.1,False,True,False,4.0,4,1,0,0,1
41,0.0,1.0,0.0,1,8,4,26,6,0,1.4,93.444,-36.1,4.962,5228.1,False,False,False,7.0,5,1,0,0,1
28,0.0,0.0,0.0,1,5,4,166,1,0,-1.8,92.893,-46.2,1.266,5099.1,False,True,False,3.0,1,1,0,0,1
32,0.0,1.0,0.0,1,5,1,115,2,0,-1.8,92.893,-46.2,1.244,5099.1,True,False,False,3.0,5,1,0,0,1
38,0.0,1.0,0.0,1,7,4,137,2,0,1.4,93.918,-42.7,4.962,5228.1,False,False,False,7.0,6,1,0,0,1
48,0.0,1.0,0.0,1,11,1,156,2,0,-0.1,93.2,-42.0,4.191,5195.8,True,False,False,7.0,5,1,0,0,1
35,0.0,1.0,1.0,1,11,2,98,1,0,-0.1,93.2,-42.0,4.153,5195.8,False,True,False,1.0,6,1,0,0,1
31,0.0,1.0,1.0,1,8,3,113,2,0,1.4,93.444,-36.1,4.967,5228.1,False,True,False,7.0,4,1,0,0,1
38,0.0,1.0,0.0,1,5,5,75,1,0,-1.8,92.893,-46.2,1.313,5099.1,True,False,False,3.0,3,1,0,0,1
36,0.0,0.0,0.0,0,6,3,456,3,0,1.4,94.465,-41.8,4.958,5228.1,True,False,False,3.0,-1,1,0,0,1
31,0.0,1.0,0.0,1,7,2,127,7,0,1.4,93.918,-42.7,4.961,5228.1,True,False,False,3.0,4,1,0,0,1
30,0.0,0.0,0.0,0,5,2,178,2,0,1.1,93.994,-36.4,4.857,5191.0,True,False,False,4.0,6,1,0,0,1
22,0.0,1.0,0.0,1,5,3,315,1,0,-1.8,92.893,-46.2,1.281,5099.1,False,True,False,0.0,4,1,0,0,1
36,0.0,0.0,0.0,0,5,3,221,1,0,1.1,93.994,-36.4,4.856,5191.0,True,False,False,7.0,5,1,0,0,1
36,0.0,1.0,0.0,1,4,5,140,1,0,-1.8,93.075,-47.1,1.405,5099.1,False,True,False,4.0,4,1,0,0,1
26,0.0,0.0,0.0,0,5,3,239,4,0,1.1,93.994,-36.4,4.858,5191.0,True,False,False,4.0,6,1,0,0,1
31,0.0,1.0,0.0,0,5,1,45,4,0,-1.8,92.893,-46.2,1.244,5099.1,True,False,False,7.0,6,1,0,0,1
43,0.0,1.0,0.0,1,4,4,105,1,1,-1.8,93.075,-47.1,1.435,5099.1,False,False,False,4.0,4,0,0,0,1
45,0.0,0.0,0.0,1,11,5,123,2,0,-0.1,93.2,-42.0,4.021,5195.8,False,True,False,5.0,5,1,0,0,1
54,0.0,0.0,0.0,1,5,2,159,1,0,-1.8,92.893,-46.2,1.344,5099.1,True,False,False,8.0,6,1,0,0,1
33,0.0,1.0,0.0,0,5,3,43,1,0,1.1,93.994,-36.4,4.858,5191.0,True,False,False,8.0,6,1,0,0,1
38,0.0,0.0,1.0,0,5,1,20,1,0,1.1,93.994,-36.4,4.857,5191.0,False,True,False,7.0,6,1,0,0,1
27,0.0,0.0,0.0,1,5,4,283,1,0,-1.8,92.893,-46.2,1.266,5099.1,True,False,False,3.0,3,1,0,0,1
63,0.0,1.0,0.0,1,8,2,279,1,1,-2.9,92.201,-31.4,0.838,5076.2,True,False,False,7.0,-1,0,0,0,1
28,0.0,1.0,1.0,1,5,4,175,3,0,-1.8,92.893,-46.2,1.266,5099.1,True,False,False,7.0,6,1,0,0,1
27,0.0,1.0,0.0,0,5,5,102,1,0,1.1,93.994,-36.4,4.859,5191.0,True,False,False,4.0,4,1,0,0,1
32,0.0,0.0,0.0,1,7,1,144,2,0,1.4,93.918,-42.7,4.962,5228.1,True,False,False,3.0,3,1,0,0,1
44,0.0,1.0,0.0,0,5,4,160,1,0,1.1,93.994,-36.4,4.86,5191.0,True,False,False,7.0,5,1,0,0,1
57,0.0,0.0,0.0,1,9,4,114,2,1,-1.1,94.199,-37.5,0.884,4963.6,True,False,False,4.0,3,0,0,0,1
35,0.0,0.0,1.0,1,11,3,197,1,1,-0.1,93.2,-42.0,4.12,5195.8,False,True,False,5.0,6,2,1,0,1
47,0.0,0.0,0.0,0,5,3,216,2,0,1.1,93.994,-36.4,4.856,5191.0,True,False,False,4.0,-1,1,0,0,1
37,0.0,1.0,0.0,1,8,1,15,11,0,1.4,93.444,-36.1,4.965,5228.1,True,False,False,7.0,6,1,0,0,1
43,0.0,1.0,0.0,1,7,4,1259,1,0,1.4,93.918,-42.7,4.962,5228.1,True,False,False,4.0,4,1,0,0,1
38,0.0,1.0,0.0,1,4,4,302,2,1,-1.8,93.075,-47.1,1.41,5099.1,True,False,False,4.0,4,0,0,0,1
48,0.0,1.0,0.0,0,5,2,36,1,0,1.1,93.994,-36.4,4.856,5191.0,True,False,False,3.0,1,1,0,0,1
44,0.0,1.0,0.0,0,5,1,172,1,0,1.1,93.994,-36.4,4.857,5191.0,True,False,False,3.0,3,1,0,0,1
32,0.0,0.0,0.0,1,7,4,98,3,0,1.4,93.918,-42.7,4.958,5228.1,False,True,False,4.0,4,1,0,0,1
42,0.0,0.0,1.0,0,5,5,248,4,0,1.1,93.994,-36.4,4.857,5191.0,True,False,False,3.0,-1,1,0,0,1
38,0.0,0.0,0.0,1,5,3,207,1,1,-1.8,92.893,-46.2,1.334,5099.1,False,True,False,3.0,1,0,0,0,1
29,0.0,1.0,0.0,1,5,5,325,1,1,-1.8,92.893,-46.2,1.313,5099.1,False,True,False,3.0,1,0,0,0,1
32,0.0,1.0,0.0,1,7,4,61,1,0,1.4,93.918,-42.7,4.968,5228.1,True,False,False,4.0,6,1,0,0,1
46,0.0,0.0,0.0,1,4,1,211,2,1,-1.8,93.075,-47.1,1.466,5099.1,False,False,False,4.0,4,0,0,0,1
32,0.0,0.0,1.0,0,5,4,190,1,0,1.1,93.994,-36.4,4.855,5191.0,True,False,False,4.0,6,1,0,0,1
26,0.0,0.0,0.0,1,8,3,95,3,3,-1.7,94.027,-38.3,0.894,4991.6,False,True,False,0.0,4,0,0,0,1
48,0.0,1.0,0.0,0,5,3,866,2,0,1.1,93.994,-36.4,4.856,5191.0,False,False,False,8.0,6,1,0,0,1
41,0.0,1.0,0.0,1,11,3,54,1,1,-0.1,93.2,-42.0,4.12,5195.8,True,False,False,4.0,6,0,0,0,1
29,0.0,0.0,0.0,0,7,4,28,1,0,-1.7,94.215,-40.3,0.782,4991.6,False,True,False,4.0,4,1,0,0,1
